,url_num_hyphens_dom,url_hostname_len,url_num_dots,url_num_underscores,url_ip_present,url_entropy,html_num_tags('iframe'),html_num_tags('script'),html_num_tags('object'),html_num_tags('head'),html_num_tags('body'),html_num_tags('form'),html_num_tags('a')
1021,0.0,17.0,3.0,0.0,0.0,4.331526225,0.0,17.0,0.0,1.0,1.0,2.0,29.0
3495,0.0,27.0,3.0,0.0,0.0,4.564801159,0.0,9.0,0.0,1.0,1.0,0.0,70.0
3086,0.0,17.0,1.0,0.0,0.0,4.046381113,0.0,9.0,0.0,1.0,1.0,1.0,4.0
986,1.0,26.0,4.0,0.0,0.0,4.603837854,0.0,13.0,0.0,1.0,1.0,2.0,103.0
1676,1.0,24.0,2.0,0.0,0.0,3.937751955,0.0,2.0,0.0,1.0,1.0,0.0,96.0
1918,1.0,35.0,4.0,0.0,0.0,4.129184813,0.0,0.0,0.0,1.0,1.0,0.0,4.0
241,0.0,17.0,2.0,0.0,0.0,3.872905595,0.0,8.0,0.0,1.0,1.0,1.0,395.0
3005,0.0,13.0,3.0,0.0,0.0,4.402659493,0.0,20.0,0.0,1.0,1.0,1.0,91.0
2351,1.0,14.0,1.0,0.0,0.0,3.913977073,0.0,3.0,0.0,1.0,1.0,2.0,131.0
3405,0.0,20.0,4.0,0.0,0.0,4.487885228,0.0,0.0,0.0,1.0,1.0,1.0,8.0
1099,0.0,21.0,2.0,0.0,0.0,3.840402547,1.0,12.0,0.0,2.0,1.0,1.0,207.0
1622,0.0,34.0,5.0,0.0,0.0,4.793346782,1.0,10.0,0.0,1.0,1.0,7.0,22.0
3366,0.0,13.0,3.0,1.0,0.0,4.360087761,0.0,14.0,0.0,1.0,1.0,0.0,34.0
573,0.0,18.0,2.0,0.0,0.0,4.16385619,0.0,22.0,0.0,1.0,1.0,1.0,73.0
2607,0.0,17.0,1.0,0.0,0.0,4.445242292,0.0,39.0,0.0,1.0,1.0,1.0,337.0
1026,1.0,34.0,3.0,0.0,0.0,4.989830376,0.0,1.0,0.0,1.0,1.0,1.0,26.0
194,0.0,15.0,3.0,0.0,0.0,4.160704753,0.0,0.0,0.0,1.0,1.0,0.0,3.0
3251,2.0,37.0,2.0,0.0,0.0,4.330915395,0.0,2.0,0.0,1.0,1.0,1.0,16.0
896,0.0,23.0,6.0,0.0,1.0,4.527731974,0.0,5.0,0.0,1.0,1.0,1.0,3.0
3490,0.0,13.0,1.0,0.0,0.0,4.229808798,0.0,4.0,0.0,1.0,0.0,0.0,0.0
2404,0.0,16.0,2.0,0.0,0.0,4.001822826,0.0,11.0,0.0,1.0,1.0,0.0,229.0
1457,0.0,17.0,2.0,0.0,0.0,4.053508855,1.0,6.0,0.0,1.0,1.0,3.0,162.0
2108,0.0,15.0,3.0,0.0,0.0,3.814015604,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1157,0.0,17.0,2.0,0.0,0.0,3.886842188,0.0,13.0,0.0,0.0,1.0,1.0,62.0
422,0.0,14.0,2.0,1.0,0.0,4.746866747,0.0,1.0,0.0,1.0,2.0,1.0,0.0
3310,0.0,15.0,2.0,0.0,0.0,4.093149802,0.0,2.0,0.0,1.0,1.0,1.0,3.0
3473,0.0,9.0,2.0,1.0,0.0,4.455182558,0.0,0.0,0.0,1.0,1.0,0.0,3.0
1302,2.0,31.0,2.0,0.0,0.0,4.237423726,0.0,2.0,0.0,1.0,1.0,1.0,16.0
1196,2.0,18.0,1.0,1.0,0.0,4.62966162,0.0,14.0,0.0,1.0,1.0,1.0,44.0
2375,2.0,20.0,1.0,0.0,0.0,3.896291529,0.0,13.0,0.0,1.0,1.0,0.0,53.0
3363,0.0,17.0,2.0,0.0,0.0,4.092636948,0.0,16.0,0.0,1.0,1.0,0.0,0.0
1734,0.0,11.0,2.0,0.0,0.0,3.403989446,0.0,22.0,0.0,1.0,1.0,0.0,49.0
3530,3.0,38.0,3.0,0.0,0.0,4.404112332,0.0,2.0,0.0,1.0,1.0,1.0,16.0
81,0.0,13.0,4.0,0.0,0.0,4.970919634,0.0,0.0,0.0,1.0,1.0,1.0,0.0
151,0.0,17.0,3.0,1.0,0.0,4.666776792,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2572,0.0,34.0,2.0,0.0,0.0,4.184774569,0.0,23.0,0.0,1.0,1.0,1.0,14.0
2612,0.0,17.0,2.0,0.0,0.0,3.688721876,2.0,16.0,0.0,1.0,1.0,1.0,91.0
3044,1.0,17.0,2.0,0.0,0.0,3.719294526,0.0,3.0,0.0,1.0,1.0,2.0,131.0
1163,2.0,36.0,2.0,0.0,0.0,4.12686236,1.0,12.0,0.0,1.0,1.0,0.0,45.0
713,1.0,34.0,3.0,0.0,0.0,4.905020903,0.0,1.0,0.0,1.0,1.0,1.0,26.0
685,0.0,12.0,3.0,0.0,1.0,3.326360408,0.0,2.0,0.0,1.0,1.0,0.0,0.0
2391,0.0,12.0,2.0,0.0,0.0,4.154820317,0.0,0.0,0.0,1.0,1.0,1.0,5.0
589,1.0,17.0,4.0,0.0,0.0,4.457304711,0.0,0.0,0.0,1.0,1.0,0.0,0.0
54,2.0,42.0,2.0,0.0,0.0,4.512223813,1.0,3.0,0.0,1.0,1.0,1.0,3.0
2272,2.0,21.0,1.0,0.0,0.0,4.031401845,0.0,0.0,0.0,1.0,1.0,0.0,4.0
138,0.0,20.0,2.0,0.0,0.0,4.060574475,0.0,2.0,0.0,1.0,1.0,1.0,16.0
1909,0.0,17.0,3.0,0.0,0.0,4.291097831,0.0,17.0,0.0,1.0,1.0,2.0,29.0
2167,0.0,14.0,2.0,0.0,0.0,4.461891945,0.0,10.0,0.0,1.0,1.0,2.0,95.0
1041,0.0,17.0,2.0,0.0,0.0,4.312035548,0.0,11.0,0.0,1.0,1.0,2.0,431.0
1775,0.0,17.0,3.0,2.0,0.0,4.603016382,0.0,1.0,0.0,1.0,1.0,0.0,3.0
3631,0.0,12.0,3.0,0.0,0.0,3.30678305,0.0,6.0,0.0,1.0,1.0,2.0,2.0
2196,0.0,14.0,2.0,0.0,0.0,3.663532755,1.0,18.0,0.0,1.0,1.0,0.0,204.0
3001,0.0,11.0,2.0,0.0,0.0,3.902518266,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3521,0.0,12.0,4.0,0.0,1.0,4.212814895,1.0,11.0,0.0,1.0,1.0,0.0,0.0
681,0.0,22.0,3.0,0.0,0.0,4.282581558,0.0,2.0,0.0,1.0,1.0,1.0,3.0
2045,3.0,45.0,2.0,0.0,0.0,4.193095352,0.0,2.0,0.0,1.0,1.0,1.0,16.0
250,1.0,30.0,2.0,0.0,0.0,4.166205361,1.0,31.0,0.0,1.0,1.0,1.0,57.0
2011,0.0,14.0,4.0,0.0,1.0,3.897587036,0.0,3.0,0.0,1.0,1.0,0.0,0.0
3012,0.0,14.0,3.0,0.0,1.0,4.328268497,0.0,0.0,0.0,1.0,1.0,1.0,2.0
2243,2.0,29.0,2.0,0.0,0.0,4.240546067,0.0,2.0,0.0,1.0,1.0,1.0,16.0
3157,0.0,16.0,2.0,0.0,0.0,4.001822826,0.0,9.0,1.0,1.0,1.0,0.0,82.0
536,0.0,16.0,3.0,0.0,0.0,4.248544639,0.0,11.0,0.0,1.0,1.0,1.0,82.0
2681,0.0,17.0,2.0,0.0,0.0,3.772055209,0.0,2.0,5.0,1.0,1.0,4.0,394.0
2489,0.0,17.0,2.0,0.0,0.0,4.053508855,0.0,8.0,0.0,1.0,1.0,0.0,77.0
866,0.0,18.0,3.0,0.0,0.0,4.212971347,2.0,18.0,0.0,1.0,1.0,1.0,50.0
751,0.0,13.0,1.0,0.0,0.0,3.945464952,0.0,5.0,0.0,1.0,1.0,1.0,2.0
3486,1.0,27.0,3.0,0.0,0.0,4.290984207,0.0,2.0,0.0,1.0,1.0,1.0,16.0
2217,0.0,14.0,3.0,0.0,0.0,5.374855418,0.0,5.0,0.0,1.0,0.0,0.0,0.0
1536,0.0,24.0,2.0,0.0,0.0,4.158493445,0.0,0.0,0.0,1.0,1.0,1.0,6.0
783,0.0,27.0,3.0,0.0,0.0,3.933626439,0.0,2.0,0.0,1.0,1.0,1.0,15.0
3101,0.0,13.0,2.0,0.0,0.0,3.931422564,0.0,11.0,0.0,1.0,1.0,0.0,0.0
2125,0.0,18.0,2.0,0.0,0.0,3.844106545,0.0,0.0,0.0,1.0,1.0,1.0,4.0
3151,0.0,16.0,3.0,3.0,0.0,4.921604092,0.0,2.0,0.0,1.0,1.0,0.0,1.0
2039,0.0,17.0,2.0,1.0,0.0,4.277567157,0.0,13.0,0.0,1.0,1.0,1.0,44.0
47,0.0,17.0,2.0,0.0,0.0,4.084962501,0.0,14.0,0.0,1.0,1.0,1.0,114.0
1217,1.0,24.0,1.0,0.0,0.0,4.112427831,0.0,2.0,0.0,1.0,1.0,1.0,15.0
2240,1.0,19.0,2.0,0.0,0.0,4.114066203,0.0,2.0,0.0,1.0,1.0,1.0,18.0
3593,0.0,16.0,2.0,0.0,0.0,4.438351068,0.0,9.0,0.0,1.0,1.0,1.0,14.0
3570,0.0,23.0,2.0,0.0,0.0,4.155651552,0.0,24.0,0.0,1.0,1.0,1.0,14.0
509,0.0,12.0,1.0,0.0,0.0,3.653756708,0.0,16.0,0.0,1.0,1.0,2.0,2.0
1336,0.0,74.0,5.0,0.0,0.0,4.475968239,0.0,4.0,0.0,1.0,1.0,1.0,1.0
2370,0.0,13.0,3.0,0.0,0.0,4.069548828,0.0,2.0,0.0,1.0,1.0,0.0,0.0
2106,0.0,6.0,1.0,1.0,0.0,4.471354487,1.0,3.0,0.0,1.0,1.0,0.0,0.0
2456,0.0,17.0,2.0,0.0,0.0,4.084962501,0.0,13.0,0.0,0.0,1.0,1.0,62.0
2736,0.0,11.0,2.0,1.0,0.0,4.631672864,0.0,0.0,0.0,1.0,1.0,0.0,3.0
579,0.0,14.0,2.0,0.0,0.0,3.719294526,0.0,5.0,0.0,1.0,1.0,0.0,94.0
3620,0.0,13.0,2.0,2.0,0.0,4.869227647,0.0,24.0,0.0,1.0,1.0,1.0,514.0
1065,0.0,27.0,1.0,0.0,0.0,3.968449003,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2473,0.0,13.0,1.0,0.0,0.0,3.921928095,0.0,23.0,0.0,1.0,1.0,0.0,35.0
3188,0.0,32.0,5.0,0.0,0.0,4.533771256,0.0,5.0,0.0,1.0,1.0,1.0,4.0
428,0.0,16.0,3.0,0.0,0.0,4.445543568,0.0,22.0,0.0,1.0,1.0,1.0,13.0
34,0.0,11.0,4.0,0.0,1.0,4.903229474,0.0,1.0,0.0,1.0,1.0,0.0,1.0
707,0.0,18.0,2.0,0.0,0.0,3.89366069,0.0,13.0,0.0,0.0,1.0,1.0,62.0
1141,0.0,15.0,2.0,0.0,0.0,4.577296015,0.0,6.0,0.0,1.0,1.0,1.0,17.0
370,0.0,13.0,1.0,0.0,0.0,4.05757516,0.0,10.0,0.0,1.0,1.0,2.0,52.0
485,3.0,45.0,2.0,0.0,0.0,4.296329832,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3253,0.0,24.0,1.0,0.0,0.0,3.952819531,0.0,31.0,0.0,1.0,1.0,1.0,93.0
1850,0.0,7.0,3.0,0.0,0.0,3.706117855,0.0,8.0,0.0,1.0,1.0,0.0,0.0
571,2.0,31.0,2.0,0.0,0.0,4.631328386,0.0,10.0,0.0,1.0,1.0,0.0,477.0
599,0.0,14.0,3.0,0.0,0.0,4.550931304,1.0,50.0,0.0,1.0,1.0,1.0,119.0
1172,0.0,33.0,3.0,0.0,0.0,4.362525046,0.0,1.0,0.0,1.0,2.0,1.0,0.0
233,0.0,23.0,6.0,3.0,0.0,5.41471888,0.0,2.0,1.0,1.0,1.0,1.0,9.0
1467,3.0,49.0,2.0,0.0,0.0,4.086823568,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3606,0.0,7.0,3.0,0.0,0.0,4.020926316,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1071,0.0,17.0,2.0,0.0,0.0,3.962103165,0.0,9.0,0.0,1.0,1.0,0.0,16.0
2135,0.0,13.0,2.0,0.0,0.0,3.950063756,0.0,6.0,0.0,1.0,1.0,1.0,18.0
2468,1.0,26.0,2.0,0.0,0.0,4.100301649,0.0,2.0,0.0,1.0,1.0,1.0,18.0
1661,0.0,13.0,10.0,0.0,0.0,3.315599755,0.0,2.0,0.0,1.0,1.0,1.0,0.0
2913,0.0,20.0,3.0,0.0,0.0,4.905836338,0.0,2.0,0.0,1.0,2.0,1.0,5.0
607,0.0,13.0,2.0,0.0,0.0,4.064342006,0.0,11.0,0.0,1.0,1.0,0.0,0.0
635,0.0,16.0,4.0,1.0,0.0,4.526331996,0.0,0.0,0.0,1.0,1.0,0.0,3.0
3371,0.0,12.0,4.0,0.0,1.0,4.746151578,0.0,7.0,0.0,2.0,1.0,1.0,7.0
2735,0.0,17.0,1.0,0.0,0.0,4.189886078,0.0,9.0,0.0,1.0,1.0,1.0,2.0
1345,0.0,17.0,2.0,1.0,0.0,4.264606075,0.0,2.0,0.0,1.0,1.0,0.0,5.0
1940,0.0,19.0,2.0,0.0,0.0,4.286790199,2.0,18.0,0.0,1.0,1.0,1.0,162.0
533,0.0,14.0,3.0,3.0,0.0,4.516766341,0.0,9.0,0.0,1.0,1.0,0.0,43.0
643,0.0,13.0,2.0,0.0,0.0,4.280090318,0.0,2.0,0.0,1.0,1.0,1.0,7.0
3094,0.0,12.0,4.0,0.0,1.0,4.371379278,0.0,5.0,0.0,1.0,1.0,1.0,37.0
1380,1.0,16.0,3.0,2.0,0.0,4.743214471,0.0,0.0,0.0,1.0,1.0,0.0,0.0
120,2.0,43.0,3.0,0.0,0.0,4.442311313,0.0,2.0,0.0,1.0,1.0,1.0,16.0
620,0.0,36.0,3.0,0.0,0.0,4.140361164,0.0,2.0,0.0,1.0,2.0,0.0,0.0
1975,0.0,17.0,3.0,0.0,0.0,4.352381456,0.0,17.0,0.0,1.0,1.0,2.0,29.0
2752,1.0,17.0,1.0,0.0,0.0,4.260332601,0.0,5.0,0.0,1.0,1.0,0.0,4.0
2032,0.0,20.0,3.0,0.0,0.0,4.018826948,0.0,10.0,0.0,1.0,1.0,0.0,17.0
1722,0.0,14.0,3.0,0.0,1.0,3.558518613,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1643,2.0,17.0,1.0,0.0,0.0,4.106949133,0.0,5.0,0.0,1.0,1.0,0.0,17.0
1129,0.0,28.0,2.0,0.0,0.0,4.304574504,0.0,13.0,0.0,1.0,1.0,3.0,95.0
1002,3.0,42.0,2.0,0.0,0.0,4.18597913,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1504,0.0,14.0,3.0,0.0,0.0,4.127986807,0.0,0.0,0.0,1.0,1.0,0.0,2.0
1220,1.0,24.0,2.0,0.0,0.0,4.220167681,0.0,8.0,0.0,1.0,1.0,2.0,123.0
3513,0.0,21.0,2.0,0.0,0.0,3.993132558,0.0,29.0,0.0,2.0,1.0,0.0,47.0
688,0.0,14.0,1.0,0.0,0.0,3.784941827,1.0,49.0,0.0,1.0,1.0,1.0,73.0
1849,0.0,17.0,3.0,0.0,0.0,4.335970859,0.0,17.0,0.0,1.0,1.0,2.0,29.0
3028,0.0,16.0,1.0,0.0,0.0,4.082597923,0.0,2.0,0.0,1.0,1.0,1.0,18.0
3190,0.0,21.0,3.0,4.0,0.0,4.594768005,0.0,9.0,0.0,1.0,1.0,0.0,19.0
3387,0.0,16.0,2.0,0.0,0.0,3.882045108,1.0,22.0,0.0,1.0,1.0,2.0,145.0
1178,1.0,22.0,1.0,0.0,0.0,4.147114052,0.0,2.0,0.0,1.0,1.0,1.0,16.0
2712,0.0,56.0,5.0,0.0,0.0,4.268344525,1.0,3.0,0.0,1.0,1.0,2.0,8.0
3555,1.0,25.0,3.0,0.0,0.0,4.262188404,0.0,0.0,0.0,1.0,0.0,2.0,9.0
1955,0.0,31.0,2.0,0.0,0.0,4.040709014,0.0,9.0,0.0,1.0,1.0,0.0,44.0
3398,0.0,17.0,2.0,1.0,0.0,3.968858532,1.0,28.0,0.0,1.0,1.0,1.0,45.0
3295,0.0,24.0,2.0,1.0,0.0,4.254801181,0.0,0.0,0.0,1.0,1.0,2.0,33.0
2157,0.0,13.0,4.0,0.0,0.0,4.946922136,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1460,0.0,13.0,2.0,0.0,0.0,3.689703732,1.0,37.0,0.0,1.0,1.0,1.0,113.0
177,0.0,14.0,3.0,12.0,0.0,4.718668754,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1399,0.0,20.0,4.0,12.0,0.0,4.651188648,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1174,0.0,24.0,4.0,1.0,0.0,4.535357431,0.0,0.0,0.0,1.0,1.0,0.0,3.0
1819,0.0,13.0,2.0,2.0,0.0,4.819811213,0.0,24.0,0.0,1.0,1.0,1.0,514.0
553,0.0,14.0,1.0,0.0,0.0,3.332095399,0.0,12.0,0.0,1.0,1.0,0.0,16.0
1988,0.0,17.0,2.0,0.0,0.0,4.168295834,0.0,15.0,0.0,1.0,1.0,0.0,36.0
2926,0.0,25.0,3.0,0.0,0.0,4.244304883,0.0,2.0,0.0,1.0,1.0,1.0,3.0
285,3.0,33.0,2.0,0.0,0.0,4.189116705,0.0,2.0,0.0,1.0,1.0,1.0,16.0
2620,2.0,42.0,3.0,0.0,0.0,4.36107688,0.0,0.0,0.0,1.0,1.0,1.0,3.0
1646,0.0,27.0,5.0,1.0,0.0,4.759308995,0.0,7.0,0.0,1.0,1.0,3.0,55.0
91,0.0,12.0,4.0,0.0,1.0,4.056564762,0.0,14.0,0.0,1.0,1.0,1.0,1.0
2546,0.0,15.0,2.0,1.0,0.0,4.253863368,0.0,10.0,0.0,1.0,1.0,0.0,23.0
1952,1.0,29.0,3.0,0.0,0.0,4.45851093,0.0,2.0,0.0,1.0,1.0,1.0,3.0
2113,0.0,20.0,2.0,0.0,0.0,4.106377317,0.0,3.0,0.0,1.0,1.0,1.0,73.0
2849,0.0,18.0,2.0,0.0,0.0,3.75326969,1.0,50.0,0.0,1.0,1.0,0.0,37.0
2657,2.0,30.0,2.0,0.0,0.0,4.219360938,0.0,2.0,0.0,1.0,1.0,1.0,15.0
1364,0.0,15.0,1.0,0.0,0.0,3.708132065,0.0,4.0,0.0,2.0,2.0,0.0,2.0
918,0.0,104.0,4.0,0.0,0.0,4.412128423,0.0,3.0,0.0,1.0,2.0,1.0,0.0
1323,0.0,29.0,1.0,0.0,0.0,3.938654717,1.0,13.0,0.0,1.0,1.0,1.0,18.0
3400,0.0,36.0,3.0,0.0,0.0,4.140361164,0.0,2.0,0.0,1.0,2.0,0.0,0.0
1608,0.0,14.0,4.0,0.0,1.0,4.036006945,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2242,0.0,14.0,3.0,0.0,0.0,5.431819833,0.0,5.0,0.0,1.0,0.0,0.0,0.0
1043,0.0,17.0,1.0,0.0,0.0,4.255977676,1.0,29.0,0.0,1.0,1.0,3.0,72.0
1547,2.0,27.0,2.0,0.0,0.0,4.104302932,0.0,26.0,0.0,1.0,1.0,0.0,25.0
3447,0.0,13.0,16.0,0.0,0.0,2.971860874,0.0,2.0,0.0,1.0,1.0,1.0,0.0
3205,0.0,15.0,1.0,0.0,0.0,4.171895891,0.0,2.0,1.0,1.0,1.0,1.0,9.0
693,0.0,22.0,3.0,0.0,0.0,4.056564762,4.0,23.0,0.0,1.0,1.0,0.0,68.0
1596,1.0,14.0,2.0,0.0,0.0,3.975554513,0.0,8.0,0.0,1.0,1.0,1.0,8.0
2445,0.0,15.0,3.0,0.0,1.0,3.356492414,0.0,1.0,1.0,1.0,1.0,0.0,3.0
275,0.0,16.0,1.0,0.0,0.0,4.051108501,0.0,13.0,0.0,1.0,1.0,1.0,50.0
2547,4.0,48.0,3.0,0.0,0.0,4.528078254,0.0,5.0,0.0,1.0,1.0,1.0,2.0
1967,0.0,20.0,2.0,0.0,0.0,4.046439345,0.0,3.0,0.0,1.0,1.0,1.0,0.0
1502,0.0,18.0,2.0,0.0,0.0,3.86346519,0.0,10.0,0.0,1.0,1.0,0.0,36.0
2920,3.0,48.0,2.0,0.0,0.0,4.17655055,0.0,0.0,0.0,1.0,1.0,0.0,3.0
2497,0.0,14.0,3.0,0.0,0.0,5.379376674,0.0,5.0,0.0,1.0,0.0,0.0,0.0
2923,2.0,20.0,1.0,0.0,0.0,4.201692924,0.0,3.0,0.0,1.0,1.0,1.0,0.0
2454,0.0,12.0,1.0,0.0,0.0,3.431623566,0.0,3.0,0.0,1.0,1.0,0.0,0.0
3222,0.0,22.0,3.0,1.0,0.0,4.316308536,0.0,5.0,0.0,1.0,1.0,1.0,84.0
959,0.0,18.0,3.0,0.0,0.0,4.030639062,0.0,17.0,0.0,1.0,1.0,1.0,66.0
2781,0.0,13.0,2.0,0.0,0.0,4.109529853,0.0,4.0,0.0,1.0,1.0,0.0,0.0
1198,0.0,18.0,4.0,3.0,0.0,4.859201068,0.0,0.0,0.0,1.0,1.0,0.0,6.0
729,0.0,19.0,3.0,4.0,0.0,4.785087232,0.0,0.0,0.0,1.0,0.0,0.0,0.0
236,0.0,11.0,3.0,0.0,0.0,3.714409345,0.0,0.0,0.0,1.0,1.0,0.0,3.0
1249,0.0,18.0,1.0,0.0,0.0,4.784527696,0.0,6.0,0.0,1.0,1.0,1.0,1.0
1008,0.0,17.0,1.0,0.0,0.0,4.374343911,0.0,9.0,0.0,1.0,1.0,1.0,4.0
2817,2.0,30.0,3.0,0.0,0.0,4.275036394,0.0,2.0,0.0,1.0,1.0,1.0,18.0
1886,2.0,32.0,2.0,0.0,0.0,3.974647976,1.0,12.0,0.0,1.0,1.0,0.0,45.0
270,0.0,17.0,2.0,0.0,0.0,3.834962501,0.0,9.0,0.0,1.0,1.0,0.0,24.0
221,0.0,18.0,2.0,0.0,0.0,3.559079571,0.0,7.0,0.0,1.0,1.0,0.0,216.0
2816,0.0,13.0,11.0,0.0,0.0,3.254773169,0.0,2.0,0.0,1.0,1.0,1.0,0.0
1478,0.0,19.0,5.0,0.0,0.0,4.592233395,0.0,20.0,0.0,1.0,1.0,3.0,147.0
1490,0.0,10.0,2.0,1.0,0.0,4.605998177,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1495,0.0,20.0,1.0,0.0,0.0,3.893942708,1.0,0.0,0.0,1.0,1.0,2.0,5.0
885,0.0,20.0,3.0,1.0,0.0,4.623231429,0.0,4.0,0.0,1.0,1.0,0.0,0.0
2317,0.0,12.0,3.0,1.0,0.0,4.306498529,0.0,8.0,0.0,1.0,1.0,1.0,67.0
1209,0.0,17.0,1.0,0.0,0.0,4.05366069,0.0,9.0,0.0,1.0,1.0,2.0,12.0
1949,0.0,26.0,2.0,2.0,0.0,5.272103129,0.0,9.0,0.0,1.0,1.0,0.0,45.0
3140,0.0,17.0,3.0,0.0,0.0,4.323220703,0.0,17.0,0.0,1.0,1.0,2.0,29.0
1139,2.0,34.0,2.0,0.0,0.0,4.326706578,0.0,2.0,0.0,1.0,1.0,1.0,16.0
2904,1.0,15.0,2.0,0.0,0.0,4.440449959,0.0,0.0,0.0,1.0,1.0,0.0,3.0
3633,0.0,17.0,9.0,0.0,0.0,4.324465117,1.0,7.0,0.0,1.0,1.0,2.0,17.0
2465,0.0,12.0,2.0,0.0,0.0,4.349984697,0.0,3.0,0.0,1.0,1.0,1.0,2.0
2219,0.0,14.0,4.0,0.0,1.0,4.587472353,0.0,3.0,0.0,1.0,1.0,1.0,17.0
3079,0.0,17.0,2.0,0.0,0.0,3.872905595,0.0,8.0,0.0,1.0,1.0,1.0,395.0
103,0.0,15.0,3.0,0.0,0.0,4.590587681,0.0,0.0,0.0,1.0,1.0,0.0,3.0
1585,0.0,12.0,1.0,0.0,0.0,3.93213804,0.0,18.0,0.0,1.0,1.0,1.0,111.0
2740,0.0,9.0,2.0,0.0,0.0,4.208196592,0.0,6.0,0.0,1.0,1.0,1.0,56.0
683,0.0,16.0,2.0,0.0,0.0,3.65726823,0.0,4.0,0.0,1.0,1.0,1.0,564.0
1228,0.0,17.0,2.0,0.0,0.0,4.516027641,0.0,14.0,0.0,1.0,1.0,0.0,133.0
3337,1.0,25.0,4.0,0.0,0.0,4.455484704,0.0,32.0,0.0,1.0,1.0,1.0,15.0
2888,0.0,15.0,3.0,1.0,0.0,4.681052321,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1953,0.0,11.0,1.0,0.0,0.0,4.053915866,0.0,98.0,0.0,1.0,1.0,1.0,205.0
1343,0.0,13.0,4.0,0.0,0.0,4.79380791,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2283,1.0,26.0,4.0,0.0,0.0,4.693343075,0.0,13.0,0.0,1.0,1.0,2.0,103.0
3237,0.0,22.0,1.0,0.0,0.0,3.806238929,0.0,9.0,0.0,1.0,1.0,2.0,31.0
1413,0.0,24.0,4.0,1.0,0.0,4.601204882,0.0,0.0,0.0,1.0,1.0,0.0,3.0
32,0.0,28.0,2.0,0.0,0.0,4.505406791,0.0,7.0,0.0,1.0,1.0,0.0,12.0
199,0.0,17.0,2.0,0.0,0.0,4.228308012,0.0,22.0,0.0,1.0,1.0,2.0,65.0
1267,0.0,15.0,3.0,2.0,0.0,4.342186055,0.0,5.0,0.0,1.0,1.0,1.0,60.0
3080,0.0,18.0,1.0,0.0,0.0,4.917732351,1.0,47.0,0.0,1.0,1.0,7.0,151.0
2579,1.0,19.0,1.0,0.0,0.0,4.110577243,10.0,40.0,1.0,1.0,1.0,2.0,9.0
302,0.0,9.0,2.0,0.0,0.0,4.032336283,0.0,3.0,0.0,1.0,1.0,1.0,14.0
39,1.0,34.0,3.0,0.0,0.0,4.897157491,0.0,1.0,0.0,1.0,1.0,1.0,26.0
3293,0.0,27.0,3.0,0.0,0.0,4.90804195,0.0,5.0,0.0,1.0,1.0,0.0,0.0
2007,2.0,19.0,1.0,0.0,0.0,3.810081021,0.0,6.0,0.0,1.0,1.0,4.0,133.0
3248,0.0,15.0,4.0,0.0,1.0,3.947613209,0.0,0.0,0.0,1.0,1.0,0.0,3.0
134,0.0,26.0,3.0,0.0,0.0,3.992573115,0.0,2.0,0.0,1.0,1.0,1.0,15.0
679,0.0,13.0,4.0,0.0,0.0,4.969008986,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2533,0.0,22.0,3.0,0.0,0.0,4.708808898,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2653,0.0,13.0,3.0,0.0,1.0,3.501397825,0.0,0.0,0.0,1.0,1.0,0.0,9.0
154,0.0,16.0,2.0,0.0,0.0,3.507205551,12.0,35.0,0.0,1.0,1.0,1.0,75.0
480,0.0,20.0,4.0,0.0,0.0,4.308836494,0.0,15.0,0.0,1.0,1.0,1.0,139.0
365,0.0,14.0,2.0,0.0,0.0,3.741962789,0.0,19.0,0.0,1.0,1.0,0.0,0.0
733,1.0,29.0,1.0,0.0,0.0,4.10231254,0.0,2.0,0.0,1.0,1.0,1.0,16.0
2383,0.0,17.0,2.0,0.0,0.0,3.886842188,1.0,6.0,0.0,1.0,1.0,2.0,19.0
1862,0.0,15.0,4.0,12.0,0.0,4.112373598,1.0,8.0,0.0,2.0,2.0,0.0,5.0
1537,4.0,61.0,3.0,2.0,0.0,4.774151603,5.0,21.0,0.0,1.0,1.0,1.0,19.0
1152,4.0,47.0,2.0,2.0,0.0,4.755912155,0.0,4.0,0.0,2.0,1.0,1.0,1.0
954,0.0,19.0,3.0,0.0,0.0,4.596365776,0.0,6.0,0.0,1.0,1.0,1.0,17.0
3229,0.0,15.0,3.0,4.0,0.0,4.956047577,0.0,3.0,0.0,1.0,1.0,0.0,10.0
